"lhwages" "education" "gender"
3.71259598073125 17 "Male"
2.60933422816305 12.5 "Female"
2.2554934854602 12.5 "Male"
2.67345875633259 10 "Male"
3.3603753871419 17.1 "Male"
3.29435428604411 13.5 "Male"
3.49377656295525 17 "Female"
2.70805020110221 14 "Female"
3.44041809481544 10 "Male"
3.13723183582769 18 "Female"
2.73176672771953 15 "Female"
2.6159349121944 11 "Female"
2.83321334405622 13 "Female"
3.25501487148407 14 "Female"
2.63332665490627 14 "Male"
2.80880010420235 20 "Female"
2.34660197841082 19.3 "Female"
2.66305283517147 10.6 "Male"
2.64688376586472 17 "Female"
2.83085763036376 0 "Female"
2.38416507998647 15 "Female"
1.19694818938897 9 "Female"
3.3603753871419 12 "Male"
2.63619609733423 13.5 "Male"
2.30258509299405 14 "Male"
3.06805293513362 16 "Female"
2.55022611590864 12 "Female"
2.95491027903374 13 "Female"
2.87694873756402 15 "Male"
2.66722820658195 9 "Female"
3.68887945411394 14 "Female"
2.38600670113312 8 "Female"
1.93296963777958 11 "Female"
2.75493378700106 16 "Female"
3.24532299488305 13.5 "Male"
3.37861088298936 18 "Female"
2.99573227355399 12.3 "Female"
3.13462427242061 14 "Male"
2.30258509299405 15 "Female"
2.39789527279837 12 "Male"
2.14006616349627 17.1 "Male"
2.98315349134713 19 "Male"
2.39789527279837 12 "Female"
2.53369681395743 13 "Female"
3.25732701124245 15 "Female"
1.39376637595859 13.6 "Female"
2.89037175789616 14 "Male"
2.83026783382646 18 "Female"
2.07944154167984 8 "Male"
2.76443053453832 15 "Female"
2.97603964020825 16.1 "Female"
2.45702144629846 10 "Female"
2.07317192866624 12.5 "Female"
2.6049094421827 14 "Male"
3.3603753871419 16 "Male"
3.27336401015227 11 "Male"
3.25540059955057 15 "Female"
2.598235335095 12 "Female"
2.95803040636998 13.6 "Male"
2.14006616349627 8 "Male"
2.19722457733622 8 "Male"
2.42036812865043 11.5 "Male"
2.18492704952581 10 "Male"
3.27336401015227 17 "Male"
2.48156774852249 10.5 "Female"
3.24259235148552 16 "Male"
3.13723183582769 15.5 "Female"
2.01490302054226 12.5 "Female"
3.10009228887823 12 "Female"
2.04769284336526 13 "Male"
1.92424865227413 13 "Female"
3.11351530921037 15.4 "Female"
3.40916555131133 19 "Female"
2.56648663678042 13 "Female"
3.27638973106881 15 "Male"
2.44408465526775 12 "Male"
2.87694873756402 12 "Female"
2.72915916431245 7 "Male"
1.86562931779451 15.3 "Female"
2.39789527279837 12 "Female"
1.94591014905531 12.5 "Female"
2.82137888640921 15 "Male"
3.04452243772342 16.5 "Female"
2.56494935746154 12 "Female"
3.27146827498737 14 "Female"
2.59376105470008 12 "Female"
2.70805020110221 19 "Female"
2.69462718077007 15 "Male"
3.29694736028836 14 "Male"
2.64546532591059 13 "Male"
2.26176309847379 9 "Female"
2.92584614608982 12 "Male"
3.47072344431077 18 "Male"
2.08567209143047 12 "Female"
2.07944154167984 10.4 "Male"
2.00821403239147 14 "Female"
3.25076201373052 12 "Male"
3.40053049267445 17 "Female"
3.63758615972639 13 "Male"
2.53369681395743 12 "Female"
2.80093319524892 10.5 "Female"
3.02723094061336 18 "Male"
3.71698088422481 18 "Female"
2.22462355152433 8 "Female"
2.87976009730157 14.5 "Female"
2.77258872223978 13 "Male"
2.84954976337591 15 "Male"
2.14006616349627 9 "Female"
2.42921774392741 12.2 "Female"
2.90361698464619 13.4 "Female"
3.21245525706528 15.3 "Male"
1.92716410623426 6 "Female"
2.89425310460414 15.6 "Male"
2.32238772029023 12.5 "Female"
2.65885995691144 12 "Male"
2.74534598584591 12 "Female"
2.03339760317843 11 "Male"
3.20639830335709 13 "Male"
2.70671597808907 16 "Male"
2.07944154167984 11.5 "Female"
3.51452606696916 16 "Male"
3.29026582095487 12 "Female"
3.75957088223647 20 "Male"
3.44041809481544 20 "Male"
3.23238417489299 16 "Male"
2.8136106967627 18.4 "Male"
2.95491027903374 16 "Male"
3.01944880017131 17 "Female"
2.21593728626837 9.5 "Male"
1.76473079684014 14 "Female"
1.94591014905531 11 "Male"
1.94591014905531 9 "Female"
2.33601986908028 13.3 "Female"
2.81660560765656 14 "Female"
2.26176309847379 11 "Male"
2.484906649788 10 "Female"
2.74727091425549 14 "Male"
3.2092294478164 15 "Female"
3.03879176301444 19 "Male"
1.90210752639692 8 "Female"
3.79053310784044 15 "Male"
3.09467222140889 11 "Male"
2.82018770103906 14.1 "Male"
2.83321334405622 12 "Female"
3.00370044320317 20 "Male"
3.35095616522541 16 "Male"
2.76253838638628 13 "Male"
3.05635689537043 12 "Male"
2.76820412392196 9.2 "Female"
3.54269694393586 17 "Male"
2.598235335095 12 "Female"
2.0906287310704 8 "Female"
3.18387021566939 10.5 "Male"
3.0624559055969 10 "Male"
2.57945896672922 10 "Female"
3.13723183582769 11 "Female"
2.95491027903374 12 "Female"
2.95491027903374 18 "Female"
2.69665215614984 10 "Male"
3.2561716096119 15 "Female"
2.92154737536461 13.5 "Male"
2.54944517092557 11.5 "Female"
2.91397977168173 20 "Female"
3.07269331469012 10 "Male"
2.21920348405499 18 "Female"
2.73176672771953 12 "Female"
2.19722457733622 12 "Male"
2.07568449280212 10.3 "Male"
2.49568172295596 12.5 "Male"
3.28166281296697 17.3 "Male"
3.03350963788802 13 "Female"
3.00370044320317 12.5 "Male"
2.66722820658195 11 "Male"
2.80093319524892 9.5 "Male"
3.30908209275435 16 "Male"
2.76253838638628 13 "Female"
1.97962120639763 19 "Female"
2.43009841329301 9 "Male"
3.54269694393586 19.2 "Female"
2.35137525716348 12 "Female"
2.598235335095 9.5 "Female"
2.68784749378469 12.5 "Male"
2.83380140640777 13.6 "Female"
3.41641434746702 11 "Male"
2.83321334405622 12 "Female"
3.91042172406117 20 "Female"
2.63905732961526 10.2 "Male"
3.8150714793517 18 "Male"
2.83085763036376 19 "Female"
2.37117788445966 10 "Male"
2.30258509299405 14.1 "Female"
2.30258509299405 10 "Female"
2.9922261342247 15 "Male"
3.32647383546622 18 "Female"
3.0837431508767 17 "Female"
3.30100865440672 17.2 "Male"
1.75785791755237 14 "Female"
1.94591014905531 12 "Female"
2.73176672771953 12 "Female"
2.72785282839839 11 "Male"
3.06944731137627 10.5 "Male"
2.79239134953596 10 "Female"
2.66722820658195 14.3 "Female"
3.02916704964023 10 "Male"
2.4932054526027 14 "Female"
2.74148497718845 11.3 "Male"
2.82494395257371 13.6 "Male"
3.13723183582769 15 "Female"
2.57031952763613 11 "Female"
2.77258872223978 13 "Female"
1.9154509415706 12 "Female"
2.19722457733622 13.5 "Female"
2.19722457733622 10 "Female"
2.99573227355399 13 "Male"
3.30725293548561 17 "Male"
3.37348354309464 16 "Female"
1.93152141160321 10 "Male"
2.75874331541773 13.6 "Female"
3.21727454350123 16 "Male"
3.04737550670583 15 "Female"
1.78674692740451 11.3 "Female"
3.24726889936942 8 "Male"
2.91289399524499 16 "Male"
2.75937682826755 19 "Male"
2.30258509299405 8 "Female"
2.95491027903374 12.6 "Male"
3.28541234866844 16 "Female"
2.32825283974262 13 "Female"
2.69530262827971 15 "Male"
2.01490302054226 12 "Female"
2.14006616349627 19 "Female"
2.80336038090653 12 "Male"
2.34851402488245 11 "Male"
2.484906649788 13 "Female"
2.30258509299405 10 "Female"
3.22922211692235 15.5 "Female"
3.40119738166216 11 "Female"
2.484906649788 12 "Female"
1.90954250488444 13 "Female"
2.22462355152433 11 "Male"
2.86162928903051 16 "Male"
3.00121720378456 14 "Female"
2.22462355152433 8 "Female"
2.78253905309295 17.5 "Female"
2.30258509299405 10 "Female"
2.2512917986065 10 "Male"
3.18593932462194 17 "Male"
3.14630513203337 12 "Male"
3.21727454350123 17 "Male"
3.01258939062041 13 "Male"
2.8570447537801 13.3 "Female"
2.55334381134123 12 "Female"
2.484906649788 17 "Female"
2.83321334405622 12 "Male"
2.56494935746154 12 "Female"
2.38600670113312 12.5 "Male"
3.12456514539696 14.4 "Male"
2.77258872223978 11 "Male"
2.14006616349627 13 "Female"
2.95491027903374 17 "Male"
3.19785645764413 17.1 "Male"
2.68033636253469 14 "Male"
2.88480071284671 16 "Male"
2.98214032003452 15 "Male"
2.19722457733622 17.5 "Male"
3.63442326831788 19 "Male"
2.9704144655697 19.4 "Female"
2.45444744230329 11 "Male"
3.15785112303043 12 "Male"
2.26176309847379 12 "Female"
2.73566536813518 12.5 "Male"
3.02723094061336 18.5 "Female"
2.69732623773923 12 "Female"
2.52812576890798 12 "Male"
2.7408400239252 11 "Male"
2.34660197841082 13 "Female"
2.71866038021423 17 "Male"
2.14826773260969 15 "Male"
2.30258509299405 12 "Female"
2.61812549357422 17 "Female"
2.598235335095 15 "Male"
2.2512917986065 12.4 "Female"
2.40152504084895 14 "Male"
2.04769284336526 16.5 "Female"
2.30258509299405 10.6 "Female"
2.16791018966744 12 "Male"
3.24415363205247 19.1 "Male"
2.3494686788929 14 "Male"
3.00963517872298 20 "Female"
2.30258509299405 13.5 "Female"
2.70805020110221 12.5 "Female"
3.01209762764026 13 "Male"
3.28278915061185 17 "Male"
2.01490302054226 12.5 "Male"
2.48906465993666 10 "Female"
2.32630161961136 13 "Female"
2.45100509811232 12 "Female"
2.32434658477556 17.7 "Female"
2.95647155960069 20 "Male"
2.27624111765444 13 "Female"
1.91692261218206 13.5 "Female"
3.10324048126928 17.6 "Male"
2.83732253680635 12 "Male"
2.83321334405622 9 "Male"
2.14006616349627 17.5 "Male"
2.484906649788 12 "Female"
3.0996417369445 12 "Male"
2.01490302054226 14 "Female"
2.83321334405622 13 "Female"
2.31451366385932 12 "Female"
2.67414864942653 13 "Male"
3.71259598073125 17 "Male"
2.39789527279837 10.5 "Male"
3.13723183582769 18.7 "Female"
2.54709867004445 12 "Female"
2.59600069729359 18 "Male"
2.74791173452734 17.3 "Male"
2.65745841498615 10 "Female"
2.64688376586472 10.5 "Female"
2.30258509299405 14 "Female"
1.90210752639692 8 "Female"
3.87722449988545 15.1 "Male"
3.35095616522541 17 "Female"
2.83321334405622 13 "Male"
2.89646427189532 13 "Female"
2.95073490762326 14 "Female"
2.60859812213055 12.8 "Female"
1.90954250488444 13 "Female"
2.61958321977988 11.3 "Female"
2.78747733473353 20 "Male"
2.98568193770049 16 "Female"
2.36930872503695 10.5 "Male"
2.6159349121944 12.5 "Male"
3.47661402094691 12 "Male"
2.07944154167984 14 "Female"
3.21727454350123 20 "Female"
3.13723183582769 14.5 "Male"
3.25540059955057 18 "Female"
2.95491027903374 13 "Male"
2.27726728500976 11 "Male"
2.17361471169709 4 "Female"
2.8349764946746 16.1 "Male"
3.48185528467961 18.8 "Male"
2.75110969056266 8 "Male"
2.66930937278578 12 "Female"
3.22922211692235 13 "Male"
3.33790253128984 19.1 "Female"
2.70805020110221 15 "Male"
2.64830019669644 12.9 "Female"
2.47989410796446 11.6 "Female"
3.23867845216438 20 "Male"
3.2188758248682 14.2 "Female"
3.3603753871419 13 "Male"
3.43881424523346 15 "Male"
2.70404217970467 8.3 "Female"
2.85647020622048 10 "Female"
3.30395199722332 17 "Male"
3.09104245335832 16.1 "Male"
2.73696154459663 13.5 "Female"
2.84954976337591 15 "Female"
3.13723183582769 12.5 "Male"
2.75937682826755 10 "Male"
3.55248682920838 15 "Female"
2.6447553507299 14 "Male"
3.21727454350123 17 "Female"
2.72523502585631 12 "Female"
3.05494413318584 17 "Female"
2.29958058397375 15.5 "Male"
2.90361698464619 8 "Male"
2.16905370036952 13 "Female"
2.07944154167984 8 "Female"
2.63905732961526 13 "Female"
2.86220088092947 4.1 "Male"
2.72129542785223 16.3 "Female"
3.29583686600433 16 "Male"
2.52572864430826 13.5 "Male"
3.16082289341958 15 "Female"
1.83258146374831 12 "Female"
2.35327820730956 10 "Male"
3.45315712059287 14 "Female"
2.28543893415908 16.5 "Female"
3.70475280327023 17 "Male"
2.63905732961526 10 "Male"
2.94127608775793 19 "Male"
3.0521126069901 18 "Male"
2.07944154167984 13 "Female"
3.68887945411394 19 "Female"
3.0130809118886 12.5 "Female"
2.61080481666337 12 "Male"
3.41707073081845 17 "Male"
2.87694873756402 18 "Female"
2.03208784529637 12.8 "Male"
2.48740352998659 15 "Female"
2.56494935746154 12 "Female"
2.91777073208428 8 "Male"
3.38235429386068 17 "Female"
2.7669478423497 15 "Female"
3.21727454350123 16 "Male"
2.69732623773923 13 "Male"
2.87016905057865 12.5 "Male"
1.87333945622048 16 "Female"
3.12148347885955 14 "Male"
3.33363206216639 10.5 "Male"
3.05022045883806 19 "Female"
3.25501487148407 17 "Male"
2.02946317187359 14.5 "Female"
2.84954976337591 10 "Female"
2.31944221006047 12.5 "Female"
1.94591014905531 12 "Female"
3.44041809481544 17.3 "Male"
3.4445761049641 20 "Male"
3.11484775444415 12.5 "Female"
2.01490302054226 10 "Female"
2.65745841498615 10 "Male"
2.484906649788 12 "Female"
2.95491027903374 17 "Male"
2.70805020110221 11.5 "Female"
3.10144272797611 8 "Male"
3.40119738166216 12 "Female"
2.13060982825424 12.3 "Female"
2.99573227355399 10 "Male"
2.97858611471902 10 "Male"
3.6312503412773 15 "Male"
3.50013732951706 20 "Male"
3.17805383034795 9 "Female"
2.44408465526775 15 "Female"
2.34660197841082 14 "Female"
2.30258509299405 8 "Male"
2.94443897916644 14 "Female"
2.78501124223834 16.1 "Male"
2.86048512414597 14 "Male"
1.96009478404727 12 "Female"
2.74212951475507 16 "Female"
3.40850395684459 11 "Female"
3.66356164612965 17 "Male"
3.21807550469743 13 "Male"
1.90954250488444 12 "Female"
2.01490302054226 12 "Male"
2.33698651971138 15 "Female"
2.39059597031676 12 "Male"
2.39425228151987 13 "Female"
2.56571829252441 9.5 "Female"
3.17805383034795 12.6 "Male"
2.77258872223978 16 "Female"
2.61812549357422 12 "Female"
3.2244602031621 16.5 "Male"
3.06011453248326 13.4 "Male"
2.92530980925744 17 "Male"
3.15912582046243 13 "Male"
2.62684014567667 13 "Female"
2.70805020110221 10 "Male"
2.35707327827812 12.5 "Male"
2.58248697812686 15 "Male"
2.83085763036376 6 "Female"
1.94591014905531 13 "Female"
3.04166120544239 16 "Male"
1.97408102602201 15 "Female"
2.54553127160443 13.4 "Male"
1.99333884262642 11.5 "Female"
3.10906095886099 12 "Male"
2.85532011983725 13 "Male"
2.54709867004445 12.9 "Male"
2.6658383522929 12 "Male"
3.29138251565495 17 "Female"
2.19722457733622 14 "Female"
3.35480434209244 20 "Female"
2.16561923792089 9.9 "Female"
2.88981604796244 12 "Male"
1.90954250488444 10.3 "Female"
2.88591740754678 12 "Female"
2.6159349121944 12 "Male"
2.50878592357794 9 "Female"
3.32107133718287 11 "Male"
1.09861228866811 14 "Female"
2.39789527279837 9 "Female"
2.83380140640777 14 "Female"
2.77258872223978 10.6 "Female"
2.44321622273379 13.2 "Male"
2.76064265122138 9.5 "Male"
3.32934327789417 19 "Female"
3.40119738166216 10 "Male"
2.65394594210901 10.5 "Female"
3.30100865440672 12.8 "Male"
3.41180756077417 12.6 "Male"
3.32647383546622 12 "Male"
2.47989410796446 14.6 "Female"
2.484906649788 15 "Male"
3.36384159511839 17 "Male"
2.80336038090653 12 "Male"
2.89922137317315 10.5 "Female"
2.82137888640921 10 "Male"
2.99573227355399 10.5 "Male"
2.484906649788 15 "Female"
2.10413415427021 13 "Female"
2.55489902160804 12.7 "Female"
1.58719230348678 12 "Male"
2.74470351875025 13.4 "Female"
2.8570447537801 16 "Female"
2.27418561847235 12 "Female"
2.96836107675786 12.4 "Male"
1.94591014905531 11 "Female"
3.05116698044209 14 "Male"
3.1684242813721 9.5 "Male"
3.2188758248682 15 "Male"
2.72981169288372 20 "Male"
2.99322914333587 16 "Male"
2.54553127160443 11 "Male"
3.22485789654575 16 "Male"
2.49072303510944 10.5 "Male"
2.26695791535089 13 "Female"
2.484906649788 12 "Male"
2.484906649788 13 "Female"
2.07944154167984 10 "Female"
2.01490302054226 0 "Female"
2.66514270009093 1 "Male"
2.97960289162411 10 "Male"
3.13723183582769 17 "Male"
2.82137888640921 14 "Male"
2.7638002162067 10 "Female"
3.3603753871419 8 "Male"
2.86789890204411 12.5 "Male"
2.32140684723463 12 "Male"
2.57184857992181 6 "Male"
3.02723094061336 11 "Male"
2.55877649835446 15 "Female"
3.07269331469012 17.5 "Male"
3.27336401015227 10.5 "Male"
2.54631527791664 12 "Female"
2.14006616349627 15 "Female"
2.82731362192903 10 "Female"
2.21046980408624 13 "Male"
1.94591014905531 13 "Female"
2.4423470353692 11 "Female"
2.88926002904347 17 "Male"
3.27336401015227 14 "Male"
2.33214389523559 10 "Male"
2.82078347108945 12.5 "Male"
2.58625914404829 12.5 "Female"
2.39789527279837 15 "Female"
1.90210752639692 14.1 "Female"
2.26176309847379 8.5 "Female"
2.54944517092557 12 "Female"
3.15572300986293 13 "Male"
2.39789527279837 10 "Female"
2.1540850846756 16 "Female"
2.88926002904347 9 "Male"
2.89037175789616 12 "Male"
2.95438931001961 13 "Female"
3.24259235148552 12 "Female"
3.3603753871419 18 "Male"
3.21124679770371 12 "Male"
3.64805745959368 19 "Female"
1.94591014905531 15 "Female"
2.84839168565528 12 "Male"
1.87180217690159 11 "Female"
2.484906649788 11 "Male"
2.47737838336721 13.4 "Female"
3.48553853009591 18 "Male"
3.23632273847192 16.1 "Female"
3.29138251565495 20 "Male"
2.79116510781272 12 "Male"
1.95444505150515 13 "Female"
2.70604819843154 13 "Male"
3.02042488614436 16 "Female"
2.29656702066848 15.9 "Female"
1.97408102602201 14 "Female"
2.44408465526775 20 "Male"
2.79239134953596 11.5 "Male"
2.33891702224144 15 "Male"
2.66374994220563 14 "Female"
2.35707327827812 8 "Female"
2.7427736371606 14 "Male"
2.56109578814555 4 "Male"
2.14006616349627 12 "Female"
2.40423874672055 14 "Male"
2.34660197841082 8 "Male"
2.57794151575519 11 "Female"
2.84954976337591 10 "Male"
2.39151130218845 14 "Male"
1.34547236659964 12 "Male"
2.18605127673809 12 "Male"
2.67069441455844 12.5 "Male"
2.70068984669592 12 "Female"
2.76443053453832 15.3 "Male"
3.29026582095487 16 "Female"
3.00766084441926 14.5 "Male"
3.02723094061336 15.1 "Male"
2.41591377830105 16 "Male"
2.89037175789616 15 "Male"
2.73176672771953 19.9 "Male"
2.50878592357794 12 "Female"
1.97408102602201 8 "Female"
2.56802155649851 12.5 "Female"
2.69799986524871 10.5 "Male"
2.12704052047911 11 "Female"
3.17805383034795 18 "Male"
2.33795223683134 14.5 "Female"
2.90197089373952 10 "Female"
2.86903462050803 12.5 "Male"
2.73371794785079 15 "Female"
2.88591740754678 17 "Female"
1.94591014905531 12.5 "Female"
2.70805020110221 13.5 "Male"
2.19499988231411 14 "Female"
2.76757618041624 12.5 "Male"
3.13723183582769 17.5 "Male"
2.30258509299405 19 "Male"
2.75429745226753 12 "Male"
2.30258509299405 10.5 "Male"
3.42491390827947 17.5 "Male"
2.90361698464619 13 "Male"
2.77570884957602 10.5 "Male"
2.69867303928961 8 "Female"
3.42491390827947 14 "Female"
2.90361698464619 13 "Female"
2.58776403522771 13 "Male"
3.40119738166216 12 "Male"
2.19722457733622 12 "Female"
2.66653352089928 12 "Female"
1.79175946922805 9.5 "Female"
2.92959247104945 17.2 "Male"
2.83321334405622 12.9 "Male"
2.99172425215645 13.3 "Male"
2.73176672771953 13 "Female"
2.06812778177956 12.2 "Female"
2.06939120582633 16 "Male"
2.73176672771953 14.5 "Female"
2.09433015417359 0 "Female"
3.17805383034795 14.2 "Female"
2.71931979336044 20 "Female"
2.29253475714054 13 "Female"
3.08282698040492 12.5 "Male"
3.21727454350123 17 "Female"
1.91250108692418 10.5 "Female"
2.94021956362373 13 "Male"
3.31998732623661 14.5 "Male"
2.88535921607262 14 "Female"
3.07269331469012 17 "Female"
1.90954250488444 12.5 "Female"
2.61006979274201 11 "Male"
3.58351893845611 11 "Male"
2.8570447537801 13 "Female"
2.41323161308111 15 "Male"
2.54788144894939 15 "Female"
1.94591014905531 12 "Male"
3.35200713747138 20 "Female"
2.2512917986065 12 "Female"
2.82137888640921 11 "Male"
2.32238772029023 10.5 "Female"
2.80819714970715 12 "Male"
2.52972066557779 8 "Male"
2.70604819843154 16.6 "Male"
1.23256026117785 12.6 "Male"
2.92154737536461 12 "Male"
3.07269331469012 10 "Male"
2.85647020622048 15 "Male"
3.0837431508767 20 "Male"
2.89203703721523 15.1 "Male"
2.52252351335931 12 "Male"
2.77881927199042 12.5 "Female"
3.05305734017326 17 "Female"
3.64805745959368 12 "Male"
2.50307395374345 11 "Male"
2.27418561847235 15 "Male"
3.07130346040107 11 "Male"
2.69530262827971 14 "Female"
2.87186828633161 12 "Male"
3.48431228837266 20 "Male"
2.54944517092557 11.5 "Female"
2.80093319524892 12 "Female"
3.35130661204869 17 "Male"
3.38574527710323 11.5 "Female"
2.75174805636793 12.5 "Female"
1.98100146886658 9.5 "Female"
1.90210752639692 16 "Male"
2.47905623610982 12.5 "Female"
3.48031658611475 17 "Male"
2.07944154167984 15 "Female"
1.94591014905531 12 "Female"
3.47072344431077 17 "Female"
2.96527306606928 17 "Male"
2.18605127673809 9 "Male"
2.2512917986065 13 "Male"
2.14006616349627 12 "Female"
2.01490302054226 6 "Female"
2.71204222237175 11 "Male"
1.71918877639322 10 "Male"
2.68102152871429 11 "Female"
2.30258509299405 11 "Female"
2.54944517092557 13 "Male"
1.94448055624572 13 "Female"
2.56802155649851 18 "Female"
2.90197089373952 16 "Female"
2.66235524184008 11 "Female"
2.85359250639287 11.5 "Female"
2.69799986524871 8 "Female"
3.11617842662986 17 "Male"
2.24389609664537 14 "Male"
2.67000213346468 17.2 "Female"
2.53686638871871 10 "Female"
2.54944517092557 20 "Male"
2.52412736294128 11 "Female"
3.42491390827947 15 "Male"
2.30258509299405 12 "Female"
3.06292352309431 20 "Female"
2.7408400239252 14 "Male"
2.97960289162411 16 "Male"
2.4932054526027 10 "Male"
2.70805020110221 13.5 "Female"
2.34755845863678 17 "Male"
3.26499576048175 20 "Female"
2.46470394247048 17.6 "Female"
2.94391252482419 13 "Male"
2.07944154167984 15 "Female"
3.14974008603334 12 "Female"
2.484906649788 14 "Male"
3.19622113430339 13 "Male"
3.3603753871419 14 "Male"
3.17262244035074 12.5 "Male"
2.54944517092557 12.1 "Female"
2.58851563240702 12 "Female"
2.14593128294867 8 "Male"
3.27336401015227 12 "Male"
2.90361698464619 8 "Male"
3.43398720448515 16 "Female"
2.85647020622048 13.6 "Female"
1.91102289005487 11 "Female"
3.48553853009591 15 "Female"
3.19129905709797 20 "Male"
3.64805745959368 10.5 "Male"
3.69684762376311 18 "Male"
1.5993875765806 14 "Male"
2.98365969231972 14 "Female"
2.07944154167984 10 "Female"
1.92424865227413 10 "Female"
2.9041650800285 20 "Female"
3.64805745959368 17 "Male"
3.48553853009591 17 "Male"
2.95491027903374 16 "Female"
2.75556971707019 18 "Male"
2.19833507162025 13 "Male"
2.83321334405622 10 "Male"
3.19785645764413 18 "Male"
2.07944154167984 13.5 "Female"
3.3603753871419 14.5 "Male"
3.17429678147023 12 "Male"
3.07269331469012 10 "Male"
2.84258109405982 15 "Male"
2.42036812865043 16.3 "Male"
1.90954250488444 15 "Female"
2.61520365073586 12 "Male"
2.94864066602014 16 "Male"
2.82731362192903 12.1 "Male"
3.00617753141553 15 "Male"
2.2975725511705 12 "Female"
3.31636544614546 14 "Female"
2.76253838638628 14 "Female"
3.02916704964023 12.5 "Female"
2.31154483436552 12.1 "Female"
2.86334308550825 12.5 "Male"
2.84607149899958 15 "Male"
2.60268968544438 10.2 "Male"
2.64971462408925 11.5 "Female"
2.89037175789616 15 "Female"
3.2561716096119 11 "Male"
2.56494935746154 12 "Male"
3.17805383034795 17 "Female"
3.47815842279828 16 "Male"
1.94591014905531 11.5 "Female"
2.83321334405622 11 "Male"
2.91560622907471 12 "Male"
2.36368019235386 12 "Female"
2.90361698464619 8 "Male"
3.58240720960342 20 "Male"
2.8136106967627 8 "Male"
2.78870810411966 14.4 "Female"
2.30258509299405 14 "Female"
2.40333499609419 10 "Male"
2.70805020110221 6 "Male"
3.90075981314944 20 "Male"
1.94591014905531 16.3 "Female"
2.84954976337591 12 "Male"
3.31200180285768 16 "Male"
2.33020026002702 13.5 "Female"
2.39789527279837 11 "Male"
2.21046980408624 12 "Female"
2.52572864430826 10 "Male"
2.32825283974262 10 "Female"
2.86789890204411 13.2 "Female"
2.77258872223978 10.8 "Male"
3.57906458810673 20 "Female"
2.14124194258528 10 "Female"
2.95491027903374 11.5 "Male"
2.77258872223978 14 "Male"
2.75684036527164 15 "Male"
3.62700405039585 16 "Female"
3.09104245335832 12.5 "Male"
2.32630161961136 12 "Female"
2.11866225483312 13 "Male"
3.2801590532851 13 "Male"
2.36179695262589 12 "Female"
2.89037175789616 11 "Male"
2.92100872735805 18 "Female"
2.54944517092557 11 "Female"
1.9387416595767 12.5 "Male"
3.40916555131133 19 "Female"
2.89037175789616 20 "Male"
2.61812549357422 11.5 "Female"
3.07269331469012 11 "Male"
2.17247640764703 12.5 "Male"
2.90361698464619 12 "Male"
3.46542335396143 16 "Male"
2.19722457733622 9 "Male"
3.17010566049877 17 "Male"
3.27336401015227 12.5 "Male"
2.39516427428714 12.5 "Female"
2.86220088092947 12 "Male"
3.43527669531502 14 "Male"
2.37769256548085 12.5 "Female"
2.03861954715958 12 "Female"
2.72261035243354 13.5 "Male"
3.80555076091763 17 "Male"
2.60268968544438 10.5 "Male"
2.99573227355399 14 "Male"
2.15176220325946 18.5 "Female"
3.44967003511293 16 "Male"
2.99573227355399 14 "Male"
2.92530980925744 10.5 "Male"
2.70805020110221 12 "Male"
3.07269331469012 7.5 "Male"
3.13723183582769 14.8 "Female"
3.29138251565495 19 "Male"
2.15640258281596 12.5 "Female"
3.47537677983641 8 "Female"
2.89037175789616 14 "Female"
3.17971910966701 11.5 "Male"
1.93152141160321 16.5 "Female"
2.95491027903374 13 "Male"
3.02868337369368 19 "Female"
3.16209381076922 18 "Female"
3.59099095329481 13.5 "Female"
1.94591014905531 13.5 "Female"
2.89591193827178 13 "Male"
2.86220088092947 10.5 "Male"
2.47989410796446 8 "Male"
1.17248213723457 12 "Female"
2.99473177322041 17.4 "Male"
2.77258872223978 15.4 "Female"
3.17513290192028 16 "Male"
2.86105737022739 10.5 "Male"
2.82316300820271 16 "Male"
1.82616089594539 13 "Male"
2.40694510831829 12 "Female"
2.29253475714054 14.5 "Female"
2.56186769092413 12 "Female"
2.58851563240702 13.5 "Male"
2.53528285711307 12 "Female"
3.57906458810673 20 "Female"
2.83321334405622 12 "Male"
2.99573227355399 16 "Male"
2.49897390699944 15 "Female"
2.86960199640978 14 "Female"
3.26231838271104 16.8 "Female"
2.67414864942653 16 "Female"
2.37861977927004 12.1 "Female"
2.57261223020711 9.5 "Female"
3.01553490085017 11 "Male"
3.03831272108911 18 "Male"
2.77258872223978 13 "Female"
2.7427736371606 18.5 "Male"
3.73409179693548 20 "Male"
2.26072088889535 16 "Male"
2.60268968544438 10 "Male"
1.82616089594539 10 "Male"
2.47317139356958 9 "Male"
3.48553853009591 14 "Male"
2.80214752448133 13.2 "Male"
2.287471455184 12 "Female"
3.59922823216129 20 "Male"
2.14826773260969 12 "Male"
2.30258509299405 14 "Female"
3.53368656470823 17.1 "Male"
3.24259235148552 20 "Female"
3.11617842662986 17.6 "Female"
2.94654202936322 13 "Female"
3.06944731137627 12 "Male"
2.00148000021012 20 "Female"
2.95491027903374 12 "Female"
2.59897910604785 14 "Male"
2.29455292129678 14 "Female"
2.02946317187359 11 "Female"
2.61153930072137 12 "Female"
2.26592110862245 12 "Female"
2.48073127837752 10 "Male"
2.54396141256932 8 "Female"
2.39333945626251 12 "Male"
2.99573227355399 9 "Male"
2.95491027903374 9.5 "Male"
3.13723183582769 10.5 "Female"
2.82137888640921 11 "Male"
